method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,74.95800018310547,,1002,resnet50,4,4
restoration,64.0,1.0,0.6,74.98,92.202,1002,resnet50,4,4
restoration,64.0,5.0,0.6,74.948,92.162,1002,resnet50,4,4
restoration,64.0,10.0,0.6,74.986,92.182,1002,resnet50,4,4
restoration,64.0,15.0,0.6,75.006,92.174,1002,resnet50,4,4
restoration,64.0,20.0,0.6,74.97,92.182,1002,resnet50,4,4
restoration,64.0,25.0,0.6,75.022,92.18,1002,resnet50,4,4
restoration,64.0,30.0,0.6,75.02,92.192,1002,resnet50,4,4
restoration,64.0,35.0,0.6,74.984,92.186,1002,resnet50,4,4
restoration,64.0,40.0,0.6,74.992,92.198,1002,resnet50,4,4
restoration,64.0,45.0,0.6,75.044,92.198,1002,resnet50,4,4
restoration,64.0,50.0,0.6,75.04,92.188,1002,resnet50,4,4
restoration,64.0,55.0,0.6,75.002,92.218,1002,resnet50,4,4
restoration,64.0,60.0,0.6,75.018,92.194,1002,resnet50,4,4
restoration,64.0,65.0,0.6,75.006,92.204,1002,resnet50,4,4
restoration,64.0,70.0,0.6,75.006,92.2,1002,resnet50,4,4
restoration,64.0,75.0,0.6,75.0,92.212,1002,resnet50,4,4
restoration,64.0,80.0,0.6,74.99,92.218,1002,resnet50,4,4
restoration,64.0,85.0,0.6,74.992,92.22,1002,resnet50,4,4
restoration,64.0,90.0,0.6,74.994,92.226,1002,resnet50,4,4
restoration,64.0,95.0,0.6,74.99,92.196,1002,resnet50,4,4
restoration,64.0,100.0,0.6,74.996,92.204,1002,resnet50,4,4
restoration,64.0,105.0,0.6,74.962,92.208,1002,resnet50,4,4
restoration,64.0,110.0,0.6,74.974,92.208,1002,resnet50,4,4
restoration,64.0,115.0,0.6,75.0,92.214,1002,resnet50,4,4
restoration,64.0,120.0,0.6,75.0,92.202,1002,resnet50,4,4
restoration,64.0,125.0,0.6,74.98,92.19,1002,resnet50,4,4
restoration,64.0,130.0,0.6,74.986,92.208,1002,resnet50,4,4
restoration,64.0,135.0,0.6,75.01,92.2,1002,resnet50,4,4
restoration,64.0,140.0,0.6,74.998,92.22,1002,resnet50,4,4
restoration,64.0,145.0,0.6,74.97,92.214,1002,resnet50,4,4
restoration,64.0,150.0,0.6,74.964,92.238,1002,resnet50,4,4
restoration,64.0,155.0,0.6,75.002,92.204,1002,resnet50,4,4
restoration,64.0,160.0,0.6,74.964,92.22,1002,resnet50,4,4
restoration,64.0,165.0,0.6,74.974,92.21,1002,resnet50,4,4
restoration,64.0,170.0,0.6,74.976,92.214,1002,resnet50,4,4
restoration,64.0,175.0,0.6,74.974,92.2,1002,resnet50,4,4
restoration,64.0,180.0,0.6,75.008,92.202,1002,resnet50,4,4
restoration,64.0,185.0,0.6,75.02,92.214,1002,resnet50,4,4
restoration,64.0,190.0,0.6,74.984,92.202,1002,resnet50,4,4
restoration,64.0,195.0,0.6,74.992,92.2,1002,resnet50,4,4
restoration,64.0,200.0,0.6,74.976,92.2,1002,resnet50,4,4
restoration,64.0,205.0,0.6,74.952,92.214,1002,resnet50,4,4
restoration,64.0,210.0,0.6,74.996,92.226,1002,resnet50,4,4
restoration,64.0,215.0,0.6,74.986,92.198,1002,resnet50,4,4
restoration,64.0,220.0,0.6,74.97,92.208,1002,resnet50,4,4
