method,num_clusters,pca_dim,alpha,top1_acc,top5_acc,seed,arch,w_bits,a_bits
no_restoration,,,,72.42399597167969,,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.1,72.554,91.314,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.2,72.624,91.33,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.3,72.688,91.336,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.4,72.666,91.366,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.5,72.732,91.39,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.6,72.688,91.376,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.7,72.646,91.388,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.8,72.642,91.376,1000,regnetx_3200m,2,4
restoration,64.0,50.0,0.9,72.618,91.37,1000,regnetx_3200m,2,4
restoration,64.0,50.0,1.0,72.564,91.364,1000,regnetx_3200m,2,4
